dataset_index,depth_range,valid_pixels,mae_m,mae_cm,absrel_pct,delta1_pct,fps,peak_vram_gb,input_resolution,processed_resolution
405,0-3m,302769,0.21812711988761138,21.812711988761137,14.897431491176224,82.8720906037276,0.29161414817475256,3.3480396270751953,640x480,1344x1008
405,0-6m,307200,0.21872993976265812,21.87299397626581,14.804022675804053,83.119140625,0.29161414817475256,3.3480396270751953,640x480,1344x1008
405,0-10m,307200,0.21872993976265812,21.87299397626581,14.804022675804053,83.119140625,0.29161414817475256,3.3480396270751953,640x480,1344x1008
406,0-3m,307200,0.19407307500039073,19.407307500039074,11.144805302260997,96.8330078125,0.28541611557659113,3.3480396270751953,640x480,1344x1008
406,0-6m,307200,0.19407307500039073,19.407307500039074,11.144805302260997,96.8330078125,0.28541611557659113,3.3480396270751953,640x480,1344x1008
406,0-10m,307200,0.19407307500039073,19.407307500039074,11.144805302260997,96.8330078125,0.28541611557659113,3.3480396270751953,640x480,1344x1008
407,0-3m,216782,0.2635161137612986,26.351611376129856,13.65308349654247,95.28143480547277,0.2895526536006125,3.3480396270751953,640x480,1344x1008
407,0-6m,307200,0.28317441716906616,28.317441716906615,12.25890219716059,96.25651041666666,0.2895526536006125,3.3480396270751953,640x480,1344x1008
407,0-10m,307200,0.28317441716906616,28.317441716906615,12.25890219716059,96.25651041666666,0.2895526536006125,3.3480396270751953,640x480,1344x1008
408,0-3m,256938,0.08120268538827038,8.12026853882704,4.959924668650804,98.87793942507531,0.29317144484129876,3.3480396270751953,640x480,1344x1008
408,0-6m,307200,0.07893657224815494,7.8936572248154935,4.4918623855094495,98.61783854166667,0.29317144484129876,3.3480396270751953,640x480,1344x1008
408,0-10m,307200,0.07893657224815494,7.8936572248154935,4.4918623855094495,98.61783854166667,0.29317144484129876,3.3480396270751953,640x480,1344x1008
409,0-3m,305415,0.24528494609795107,24.528494609795107,12.571949220535494,97.21035312607435,0.2921274002666628,3.3480396270751953,640x480,1344x1008
409,0-6m,307200,0.24621522524316486,24.621522524316486,12.574715623621465,97.17024739583333,0.2921274002666628,3.3480396270751953,640x480,1344x1008
409,0-10m,307200,0.24621522524316486,24.621522524316486,12.574715623621465,97.17024739583333,0.2921274002666628,3.3480396270751953,640x480,1344x1008
410,0-3m,122508,0.37861003636979107,37.861003636979106,18.837320684826672,89.16315669180787,0.2920326200438654,3.3480396270751953,640x480,1344x1008
410,0-6m,307200,0.7500760573505735,75.00760573505735,21.41547799073794,70.6123046875,0.2920326200438654,3.3480396270751953,640x480,1344x1008
410,0-10m,307200,0.7500760573505735,75.00760573505735,21.41547799073794,70.6123046875,0.2920326200438654,3.3480396270751953,640x480,1344x1008
411,0-3m,209932,0.5139962973837341,51.399629738373406,23.568093348360502,75.53350608768554,0.2898594497621106,3.3480396270751953,640x480,1344x1008
411,0-6m,307200,0.5705487045754368,57.054870457543686,22.558023713952874,80.63444010416667,0.2898594497621106,3.3480396270751953,640x480,1344x1008
411,0-10m,307200,0.5705487045754368,57.054870457543686,22.558023713952874,80.63444010416667,0.2898594497621106,3.3480396270751953,640x480,1344x1008
412,0-3m,307200,0.39825360662226256,39.82536066222625,18.207935571850133,99.08821614583333,0.2866693779877115,3.3480396270751953,640x480,1344x1008
412,0-6m,307200,0.39825360662226256,39.82536066222625,18.207935571850133,99.08821614583333,0.2866693779877115,3.3480396270751953,640x480,1344x1008
412,0-10m,307200,0.39825360662226256,39.82536066222625,18.207935571850133,99.08821614583333,0.2866693779877115,3.3480396270751953,640x480,1344x1008
413,0-3m,174653,0.4470539466829374,44.70539466829374,22.67649376054484,70.01769222400989,0.28684599972558317,3.3480396270751953,640x480,1344x1008
413,0-6m,298783,0.6645904047404431,66.4590404740443,22.612900410508445,71.3189840118079,0.28684599972558317,3.3480396270751953,640x480,1344x1008
413,0-10m,307200,0.7157218886527699,71.57218886527698,22.881738393993466,69.455078125,0.28684599972558317,3.3480396270751953,640x480,1344x1008
414,0-3m,216600,0.14669015499913682,14.669015499913682,6.788350299099427,97.66528162511541,0.2818104381794393,3.3480396270751953,640x480,1344x1008
414,0-6m,307200,0.14372438434744253,14.372438434744254,5.915484077332634,98.20703125,0.2818104381794393,3.3480396270751953,640x480,1344x1008
414,0-10m,307200,0.14372438434744253,14.372438434744254,5.915484077332634,98.20703125,0.2818104381794393,3.3480396270751953,640x480,1344x1008
415,0-3m,302348,0.17765433959562274,17.765433959562273,11.659818340125854,99.46783177001336,0.2849081016094444,3.3480396270751953,640x480,1344x1008
415,0-6m,307200,0.17891894750161252,17.891894750161253,11.607441147601165,99.47623697916667,0.2849081016094444,3.3480396270751953,640x480,1344x1008
415,0-10m,307200,0.17891894750161252,17.891894750161253,11.607441147601165,99.47623697916667,0.2849081016094444,3.3480396270751953,640x480,1344x1008
416,0-3m,270551,0.1918544425308665,19.18544425308665,10.442254306887486,92.39256184601055,0.2901403350774068,3.3480396270751953,640x480,1344x1008
416,0-6m,307200,0.17914165685826447,17.914165685826447,9.525646944468475,93.291015625,0.2901403350774068,3.3480396270751953,640x480,1344x1008
416,0-10m,307200,0.17914165685826447,17.914165685826447,9.525646944468475,93.291015625,0.2901403350774068,3.3480396270751953,640x480,1344x1008
417,0-3m,184918,0.1606924551875142,16.069245518751423,7.862026098972584,95.36172790101558,0.29270650041296925,3.3480396270751953,640x480,1344x1008
417,0-6m,307200,0.3157770562400886,31.57770562400886,9.587809478298482,96.0302734375,0.29270650041296925,3.3480396270751953,640x480,1344x1008
417,0-10m,307200,0.3157770562400886,31.57770562400886,9.587809478298482,96.0302734375,0.29270650041296925,3.3480396270751953,640x480,1344x1008
418,0-3m,106441,0.41997881011422805,41.997881011422805,19.739905539009424,83.83047885683148,0.28392175786336243,3.3480396270751953,640x480,1344x1008
418,0-6m,307200,0.4188756143177549,41.88756143177549,13.031353952745414,93.66731770833333,0.28392175786336243,3.3480396270751953,640x480,1344x1008
418,0-10m,307200,0.4188756143177549,41.88756143177549,13.031353952745414,93.66731770833333,0.28392175786336243,3.3480396270751953,640x480,1344x1008
419,0-3m,148881,0.3265795979901225,32.65795979901225,14.870951451204814,97.6578609762159,0.26298954682294773,3.3480396270751953,640x480,1344x1008
419,0-6m,305668,0.4058892073955233,40.58892073955233,12.627297652024877,97.97198267401232,0.26298954682294773,3.3480396270751953,640x480,1344x1008
419,0-10m,307200,0.40695265073833675,40.695265073833674,12.615138347805422,97.98209635416667,0.26298954682294773,3.3480396270751953,640x480,1344x1008
420,0-3m,228384,0.27045088446351584,27.045088446351585,12.25608316901045,94.6244045116996,0.28758849169947687,3.3480396270751953,640x480,1344x1008
420,0-6m,307200,0.26349788266001267,26.349788266001266,11.029257578433429,95.99967447916666,0.28758849169947687,3.3480396270751953,640x480,1344x1008
420,0-10m,307200,0.26349788266001267,26.349788266001266,11.029257578433429,95.99967447916666,0.28758849169947687,3.3480396270751953,640x480,1344x1008
421,0-3m,90782,0.24457854894854172,24.457854894854172,9.81046449274656,97.10184838404089,0.28937975991726395,3.3480396270751953,640x480,1344x1008
421,0-6m,305940,0.23045587910541002,23.045587910541002,6.711270192419875,98.70628227757076,0.28937975991726395,3.3480396270751953,640x480,1344x1008
421,0-10m,307200,0.23072365598830705,23.072365598830704,6.703681183949689,98.71158854166666,0.28937975991726395,3.3480396270751953,640x480,1344x1008
422,0-3m,101585,0.08535163488339714,8.535163488339714,3.369379686382589,99.92813899689915,0.2900896919606867,3.3480396270751953,640x480,1344x1008
422,0-6m,307200,0.12952055589373535,12.952055589373535,3.409384069251104,98.8251953125,0.2900896919606867,3.3480396270751953,640x480,1344x1008
422,0-10m,307200,0.12952055589373535,12.952055589373535,3.409384069251104,98.8251953125,0.2900896919606867,3.3480396270751953,640x480,1344x1008
423,0-3m,182328,0.14231545194315934,14.231545194315935,7.105475197145636,98.19117195384143,0.29221548753370624,3.3480396270751953,640x480,1344x1008
423,0-6m,307200,0.1199190280714538,11.99190280714538,5.303236300464465,98.21614583333333,0.29221548753370624,3.3480396270751953,640x480,1344x1008
423,0-10m,307200,0.1199190280714538,11.99190280714538,5.303236300464465,98.21614583333333,0.29221548753370624,3.3480396270751953,640x480,1344x1008
424,0-3m,131762,0.3465844005994539,34.65844005994539,14.340627633653167,97.98424431930299,0.2920476562202415,3.3480396270751953,640x480,1344x1008
424,0-6m,268793,0.4310618395893047,43.10618395893047,13.073045532663475,97.4876577887073,0.2920476562202415,3.3480396270751953,640x480,1344x1008
424,0-10m,307200,0.4863347701600287,48.63347701600287,13.020063838733206,97.7978515625,0.2920476562202415,3.3480396270751953,640x480,1344x1008
425,0-3m,90738,0.42615215371711285,42.61521537171129,17.107801377911258,84.4960215124865,0.2879196017907849,3.3480396270751953,640x480,1344x1008
425,0-6m,246774,0.639717649832669,63.9717649832669,18.686627929082494,70.29954533297673,0.2879196017907849,3.3480396270751953,640x480,1344x1008
425,0-10m,307200,0.7216025705131082,72.16025705131082,18.145977042816845,76.10416666666666,0.2879196017907849,3.3480396270751953,640x480,1344x1008
426,0-3m,287938,0.17546324058138088,17.546324058138087,8.570228990537272,99.06021435170072,0.2846123885244452,3.3480396270751953,640x480,1344x1008
426,0-6m,307200,0.18000987886451184,18.000987886451185,8.53163196638307,99.09114583333334,0.2846123885244452,3.3480396270751953,640x480,1344x1008
426,0-10m,307200,0.18000987886451184,18.000987886451185,8.53163196638307,99.09114583333334,0.2846123885244452,3.3480396270751953,640x480,1344x1008
427,0-3m,82287,0.2679360127439474,26.79360127439474,11.089587918636989,94.05130822608675,0.2845179203767028,3.3480396270751953,640x480,1344x1008
427,0-6m,307200,0.5986836871431054,59.868368714310535,14.750780053364702,88.32291666666666,0.2845179203767028,3.3480396270751953,640x480,1344x1008
427,0-10m,307200,0.5986836871431054,59.868368714310535,14.750780053364702,88.32291666666666,0.2845179203767028,3.3480396270751953,640x480,1344x1008
428,0-3m,112963,0.2358069924471252,23.58069924471252,9.609084328726551,99.93980329842515,0.2681377058739405,3.3480396270751953,640x480,1344x1008
428,0-6m,283013,0.3397847807962161,33.97847807962161,9.689577112133192,98.6371650772226,0.2681377058739405,3.3480396270751953,640x480,1344x1008
428,0-10m,307200,0.33307970326665476,33.307970326665476,9.213871224143302,98.70149739583334,0.2681377058739405,3.3480396270751953,640x480,1344x1008
429,0-3m,87780,0.32126895321694776,32.126895321694775,13.1923869667973,99.15242652084757,0.28563274164600955,3.3480396270751953,640x480,1344x1008
429,0-6m,205670,0.5161906585774737,51.61906585774737,14.382319412070151,96.31302572081489,0.28563274164600955,3.3480396270751953,640x480,1344x1008
429,0-10m,307200,0.556600245043713,55.6600245043713,12.5100808024737,95.17154947916666,0.28563274164600955,3.3480396270751953,640x480,1344x1008
430,0-3m,130647,0.31022131297031147,31.022131297031148,12.958266400844717,96.40711229496276,0.2752370568611394,3.3480396270751953,640x480,1344x1008
430,0-6m,275032,0.4472768571645081,44.72768571645081,13.03596856545266,97.7537159312371,0.2752370568611394,3.3480396270751953,640x480,1344x1008
430,0-10m,307200,0.6017573979819039,60.175739798190385,14.475954740153101,88.09798177083333,0.2752370568611394,3.3480396270751953,640x480,1344x1008
431,0-3m,173970,0.40340887836158196,40.340887836158196,22.324439702701902,65.48370408691153,0.28937695463340996,3.3480396270751953,640x480,1344x1008
431,0-6m,307200,0.4115706708530585,41.15706708530585,17.219339530417866,77.08138020833334,0.28937695463340996,3.3480396270751953,640x480,1344x1008
431,0-10m,307200,0.4115706708530585,41.15706708530585,17.219339530417866,77.08138020833334,0.28937695463340996,3.3480396270751953,640x480,1344x1008
432,0-3m,95994,0.21753648024865865,21.753648024865864,8.828753966884024,98.24780715461384,0.28975402809488987,3.3480396270751953,640x480,1344x1008
432,0-6m,307200,0.3691442237487839,36.91442237487839,9.746914676087709,97.4599609375,0.28975402809488987,3.3480396270751953,640x480,1344x1008
432,0-10m,307200,0.3691442237487839,36.91442237487839,9.746914676087709,97.4599609375,0.28975402809488987,3.3480396270751953,640x480,1344x1008
433,0-3m,147311,0.36792511880556,36.792511880556,15.892461948898553,92.68825817488171,0.2912171499419609,3.3480396270751953,640x480,1344x1008
433,0-6m,307200,0.38624235332361423,38.62423533236142,13.423449415144576,94.005859375,0.2912171499419609,3.3480396270751953,640x480,1344x1008
433,0-10m,307200,0.38624235332361423,38.62423533236142,13.423449415144576,94.005859375,0.2912171499419609,3.3480396270751953,640x480,1344x1008
434,0-3m,130881,0.11085198699784514,11.085198699784513,7.291520022775506,95.61662884605099,0.2897657154369428,3.3480396270751953,640x480,1344x1008
434,0-6m,307200,0.1582540627363293,15.82540627363293,5.930721348805261,96.9326171875,0.2897657154369428,3.3480396270751953,640x480,1344x1008
434,0-10m,307200,0.1582540627363293,15.82540627363293,5.930721348805261,96.9326171875,0.2897657154369428,3.3480396270751953,640x480,1344x1008
435,0-3m,95156,0.4466823985243992,44.668239852439925,16.499172130993745,98.25339442599521,0.2918910506159508,3.3480396270751953,640x480,1344x1008
435,0-6m,307131,0.4472614355242008,44.726143552420076,12.697046136127366,98.91153937570614,0.2918910506159508,3.3480396270751953,640x480,1344x1008
435,0-10m,307200,0.4471925736948227,44.71925736948227,12.69471154749142,98.91178385416667,0.2918910506159508,3.3480396270751953,640x480,1344x1008
436,0-3m,136203,0.25968671862664544,25.968671862664543,10.829645561923156,99.24083904172448,0.2920493023620295,3.3480396270751953,640x480,1344x1008
436,0-6m,307200,0.3793846505317682,37.93846505317682,11.757541459880997,98.5458984375,0.2920493023620295,3.3480396270751953,640x480,1344x1008
436,0-10m,307200,0.3793846505317682,37.93846505317682,11.757541459880997,98.5458984375,0.2920493023620295,3.3480396270751953,640x480,1344x1008
437,0-3m,137963,0.43200461857541617,43.20046185754162,18.313576023545476,88.14682197400752,0.2918741307978583,3.3480396270751953,640x480,1344x1008
437,0-6m,307200,0.45457546376390384,45.45754637639038,15.870860031962962,94.29947916666667,0.2918741307978583,3.3480396270751953,640x480,1344x1008
437,0-10m,307200,0.45457546376390384,45.45754637639038,15.870860031962962,94.29947916666667,0.2918741307978583,3.3480396270751953,640x480,1344x1008
438,0-3m,265777,0.25683669655167396,25.683669655167396,14.138720459284263,81.43217810420013,0.2900555302621038,3.3480396270751953,640x480,1344x1008
438,0-6m,307200,0.30997231673565695,30.997231673565693,14.256001726295276,80.17903645833333,0.2900555302621038,3.3480396270751953,640x480,1344x1008
438,0-10m,307200,0.30997231673565695,30.997231673565693,14.256001726295276,80.17903645833333,0.2900555302621038,3.3480396270751953,640x480,1344x1008
439,0-3m,190602,0.2874089469326862,28.740894693268622,13.396614479604812,93.0326019664012,0.2881336700501776,3.3480396270751953,640x480,1344x1008
439,0-6m,306422,0.24936869306885706,24.936869306885708,10.226293919613237,95.36717337527985,0.2881336700501776,3.3480396270751953,640x480,1344x1008
439,0-10m,307200,0.2502343290097391,25.02343290097391,10.225179177136887,95.37890625,0.2881336700501776,3.3480396270751953,640x480,1344x1008
440,0-3m,248693,0.2635462841755972,26.354628417559724,11.346945679629728,88.21518900813453,0.291631361043545,3.3480396270751953,640x480,1344x1008
440,0-6m,307200,0.31932047005820396,31.932047005820397,11.746603153848707,87.82975260416667,0.291631361043545,3.3480396270751953,640x480,1344x1008
440,0-10m,307200,0.31932047005820396,31.932047005820397,11.746603153848707,87.82975260416667,0.291631361043545,3.3480396270751953,640x480,1344x1008
441,0-3m,84355,0.32341397190467075,32.34139719046708,11.752796276718511,95.53790528125185,0.29240247434554756,3.3480396270751953,640x480,1344x1008
441,0-6m,306415,0.4946909246569508,49.46909246569508,14.466992510354448,94.28193789468531,0.29240247434554756,3.3480396270751953,640x480,1344x1008
441,0-10m,307200,0.49981955463183114,49.98195546318311,14.53637525560231,94.041015625,0.29240247434554756,3.3480396270751953,640x480,1344x1008
442,0-3m,144405,0.2560376910777647,25.60376910777647,12.092889575847549,95.85332917835255,0.29181170802813544,3.3480396270751953,640x480,1344x1008
442,0-6m,283366,0.3476992955545757,34.769929555457566,12.13639129769713,95.55345383708702,0.29181170802813544,3.3480396270751953,640x480,1344x1008
442,0-10m,307200,0.36428267758805305,36.428267758805305,11.835648729520003,95.314453125,0.29181170802813544,3.3480396270751953,640x480,1344x1008
443,0-3m,148211,0.2509625901378724,25.096259013787243,11.494339847659631,97.36051979947507,0.28994070161807856,3.3480396270751953,640x480,1344x1008
443,0-6m,307200,0.23715616255261315,23.715616255261317,8.634994828291592,94.5390625,0.28994070161807856,3.3480396270751953,640x480,1344x1008
443,0-10m,307200,0.23715616255261315,23.715616255261317,8.634994828291592,94.5390625,0.28994070161807856,3.3480396270751953,640x480,1344x1008
444,0-3m,219519,0.267615102045882,26.761510204588202,12.165664676679931,99.21601319247992,0.2901367153236003,3.3480396270751953,640x480,1344x1008
444,0-6m,307194,0.34775258652663177,34.775258652663176,12.547434220234033,98.47978801669304,0.2901367153236003,3.3480396270751953,640x480,1344x1008
444,0-10m,307200,0.3477578783788097,34.77578783788097,12.547389559758738,98.47981770833333,0.2901367153236003,3.3480396270751953,640x480,1344x1008
445,0-3m,219356,0.3285358788962176,32.853587889621764,16.716292601015915,87.53077189591349,0.2776895110799276,3.3480396270751953,640x480,1344x1008
445,0-6m,307200,0.2861085609389314,28.61085609389314,13.321881716982945,90.4892578125,0.2776895110799276,3.3480396270751953,640x480,1344x1008
445,0-10m,307200,0.2861085609389314,28.61085609389314,13.321881716982945,90.4892578125,0.2776895110799276,3.3480396270751953,640x480,1344x1008
446,0-3m,248360,0.3597449447945862,35.97449447945862,16.19891054414377,98.09228539217266,0.2739239268342699,3.3480396270751953,640x480,1344x1008
446,0-6m,307200,0.3601830241596326,36.01830241596326,15.097724737767726,98.2841796875,0.2739239268342699,3.3480396270751953,640x480,1344x1008
446,0-10m,307200,0.3601830241596326,36.01830241596326,15.097724737767726,98.2841796875,0.2739239268342699,3.3480396270751953,640x480,1344x1008
447,0-3m,307000,0.24936857649635413,24.936857649635414,15.741996341207038,98.84234527687296,0.28269159373226815,3.3480396270751953,640x480,1344x1008
447,0-6m,307200,0.2492992891767062,24.929928917670622,15.73482719398174,98.84309895833333,0.28269159373226815,3.3480396270751953,640x480,1344x1008
447,0-10m,307200,0.2492992891767062,24.929928917670622,15.73482719398174,98.84309895833333,0.28269159373226815,3.3480396270751953,640x480,1344x1008
448,0-3m,246673,0.38790108193364287,38.79010819336429,17.780696090281445,89.41878519335314,0.271893666520818,3.3480396270751953,640x480,1344x1008
448,0-6m,307200,0.44197681928713184,44.19768192871318,17.93065227534575,84.416015625,0.271893666520818,3.3480396270751953,640x480,1344x1008
448,0-10m,307200,0.44197681928713184,44.19768192871318,17.93065227534575,84.416015625,0.271893666520818,3.3480396270751953,640x480,1344x1008
449,0-3m,213904,0.538129192686904,53.81291926869039,21.314614573930175,85.1456728251926,0.2786253405844971,3.3480396270751953,640x480,1344x1008
449,0-6m,307200,0.5801305963669438,58.01305963669437,21.1707953293798,89.181640625,0.2786253405844971,3.3480396270751953,640x480,1344x1008
449,0-10m,307200,0.5801305963669438,58.01305963669437,21.1707953293798,89.181640625,0.2786253405844971,3.3480396270751953,640x480,1344x1008
450,0-3m,288485,0.4777668868924934,47.77668868924934,20.554789191315706,91.89732568417769,0.2730660086278878,3.3480396270751953,640x480,1344x1008
450,0-6m,307200,0.48937930065905677,48.937930065905675,20.60858434230611,92.34147135416667,0.2730660086278878,3.3480396270751953,640x480,1344x1008
450,0-10m,307200,0.48937930065905677,48.937930065905675,20.60858434230611,92.34147135416667,0.2730660086278878,3.3480396270751953,640x480,1344x1008
451,0-3m,302863,0.9909586602847217,99.09586602847217,69.58296997865855,44.0245259407719,0.28336983750784117,3.3480396270751953,640x480,1344x1008
451,0-6m,307200,0.9845275927738597,98.45275927738597,68.85065768921356,44.212890625,0.28336983750784117,3.3480396270751953,640x480,1344x1008
451,0-10m,307200,0.9845275927738597,98.45275927738597,68.85065768921356,44.212890625,0.28336983750784117,3.3480396270751953,640x480,1344x1008
452,0-3m,202984,0.19202410360798314,19.202410360798314,10.361018319580614,94.0911598943759,0.27797542602609704,3.3480396270751953,640x480,1344x1008
452,0-6m,296712,0.28904751660339195,28.904751660339194,10.418190188762972,92.84693574914395,0.27797542602609704,3.3480396270751953,640x480,1344x1008
452,0-10m,307200,0.29266125021657596,29.266125021657597,10.280731387412528,93.03841145833334,0.27797542602609704,3.3480396270751953,640x480,1344x1008
453,0-3m,191274,0.17575541724648833,17.575541724648833,10.38807458693621,99.22414964919435,0.28010228439147283,3.3480396270751953,640x480,1344x1008
453,0-6m,307200,0.17036270498647355,17.036270498647355,8.348462988284192,99.04264322916667,0.28010228439147283,3.3480396270751953,640x480,1344x1008
453,0-10m,307200,0.17036270498647355,17.036270498647355,8.348462988284192,99.04264322916667,0.28010228439147283,3.3480396270751953,640x480,1344x1008
454,0-3m,192678,0.1813699144697465,18.13699144697465,8.173614755048508,98.6827764456762,0.28871393273665874,3.3480396270751953,640x480,1344x1008
454,0-6m,301306,0.2720819893231418,27.208198932314183,8.804598869414319,93.33401923625816,0.28871393273665874,3.3480396270751953,640x480,1344x1008
454,0-10m,307200,0.29996004612126853,29.996004612126853,9.16716401990072,91.54329427083333,0.28871393273665874,3.3480396270751953,640x480,1344x1008
455,0-3m,257667,0.14775111879110073,14.775111879110073,9.058089010354507,97.08577349835252,0.2759451265443557,3.3480396270751953,640x480,1344x1008
455,0-6m,303657,0.3029781546615859,30.29781546615859,11.340147910190613,89.63402786696832,0.2759451265443557,3.3480396270751953,640x480,1344x1008
455,0-10m,307200,0.3370513490806722,33.70513490806722,11.751534464825944,88.60026041666667,0.2759451265443557,3.3480396270751953,640x480,1344x1008
456,0-3m,307200,0.08383751568151637,8.383751568151638,4.230293287446134,98.03157552083334,0.28511251908370994,3.3480396270751953,640x480,1344x1008
456,0-6m,307200,0.08383751568151637,8.383751568151638,4.230293287446134,98.03157552083334,0.28511251908370994,3.3480396270751953,640x480,1344x1008
456,0-10m,307200,0.08383751568151637,8.383751568151638,4.230293287446134,98.03157552083334,0.28511251908370994,3.3480396270751953,640x480,1344x1008
457,0-3m,210861,0.34093516171039323,34.093516171039326,15.660201521424929,85.19640900877829,0.29098551322605876,3.3480396270751953,640x480,1344x1008
457,0-6m,307200,0.41825831078846626,41.825831078846626,16.161002960406297,80.99967447916666,0.29098551322605876,3.3480396270751953,640x480,1344x1008
457,0-10m,307200,0.41825831078846626,41.825831078846626,16.161002960406297,80.99967447916666,0.29098551322605876,3.3480396270751953,640x480,1344x1008
458,0-3m,212548,0.3574164136090259,35.74164136090259,14.813737069517781,83.79236690065302,0.28952960761600804,3.3480396270751953,640x480,1344x1008
458,0-6m,296924,0.5922247513307054,59.22247513307054,19.42929809889461,67.30813272083091,0.28952960761600804,3.3480396270751953,640x480,1344x1008
458,0-10m,307200,0.6371180859739737,63.711808597397365,19.80336244797074,65.83528645833333,0.28952960761600804,3.3480396270751953,640x480,1344x1008
459,0-3m,204357,0.4197911006850144,41.97911006850144,21.76291468046024,75.59467011161838,0.28955117801208674,3.3480396270751953,640x480,1344x1008
459,0-6m,307200,0.6552139263968759,65.52139263968759,23.89986496970445,59.53190104166667,0.28955117801208674,3.3480396270751953,640x480,1344x1008
459,0-10m,307200,0.6552139263968759,65.52139263968759,23.89986496970445,59.53190104166667,0.28955117801208674,3.3480396270751953,640x480,1344x1008
460,0-3m,247524,0.36847928551915865,36.847928551915864,15.632847914183538,92.24681243030979,0.28448344775521317,3.3480396270751953,640x480,1344x1008
460,0-6m,307200,0.38715508447183916,38.715508447183915,15.456160781131523,93.74348958333333,0.28448344775521317,3.3480396270751953,640x480,1344x1008
460,0-10m,307200,0.38715508447183916,38.715508447183915,15.456160781131523,93.74348958333333,0.28448344775521317,3.3480396270751953,640x480,1344x1008
461,0-3m,198979,0.2913778910008249,29.13778910008249,14.638483027429722,84.94816035863082,0.28601414294182315,3.3480396270751953,640x480,1344x1008
461,0-6m,307200,0.27501689926953987,27.501689926953986,11.98325989277368,89.66178385416667,0.28601414294182315,3.3480396270751953,640x480,1344x1008
461,0-10m,307200,0.27501689926953987,27.501689926953986,11.98325989277368,89.66178385416667,0.28601414294182315,3.3480396270751953,640x480,1344x1008
462,0-3m,199778,0.27903683554534375,27.903683554534375,14.650349047139283,77.14563165113276,0.28867698586811225,3.3480396270751953,640x480,1344x1008
462,0-6m,307200,0.26765655846490216,26.765655846490215,12.207193100150478,84.765625,0.28867698586811225,3.3480396270751953,640x480,1344x1008
462,0-10m,307200,0.26765655846490216,26.765655846490215,12.207193100150478,84.765625,0.28867698586811225,3.3480396270751953,640x480,1344x1008
463,0-3m,177447,0.25276676126843617,25.27667612684362,10.507244402562273,89.01756580838223,0.2887826675637756,3.3480396270751953,640x480,1344x1008
463,0-6m,307200,0.27070426080569937,27.070426080569938,9.418865415298749,92.50390625,0.2887826675637756,3.3480396270751953,640x480,1344x1008
463,0-10m,307200,0.27070426080569937,27.070426080569938,9.418865415298749,92.50390625,0.2887826675637756,3.3480396270751953,640x480,1344x1008
464,0-3m,153771,0.3174463058409375,31.744630584093752,14.936749192456569,97.13014807733578,0.2919040612945938,3.3480396270751953,640x480,1344x1008
464,0-6m,269305,0.48630645867034655,48.63064586703466,16.02895337370599,94.04875512894301,0.2919040612945938,3.3480396270751953,640x480,1344x1008
464,0-10m,307200,0.5083547522938655,50.83547522938655,15.21288654332586,94.23274739583334,0.2919040612945938,3.3480396270751953,640x480,1344x1008
465,0-3m,150570,0.34420449160370464,34.42044916037047,17.048172222349166,87.62701733413031,0.291895302174767,3.3480396270751953,640x480,1344x1008
465,0-6m,285352,0.3717529287186258,37.17529287186258,13.896491530835094,91.8399029970002,0.291895302174767,3.3480396270751953,640x480,1344x1008
465,0-10m,307200,0.38971231853667027,38.97123185366703,13.576810250552363,92.0068359375,0.291895302174767,3.3480396270751953,640x480,1344x1008
466,0-3m,175485,0.22444816784467828,22.44481678446783,10.565002841363807,98.08074764224862,0.29131937876766417,3.3480396270751953,640x480,1344x1008
466,0-6m,292934,0.6828006427799362,68.28006427799363,20.649930158399293,87.16468556056995,0.29131937876766417,3.3480396270751953,640x480,1344x1008
466,0-10m,307200,0.6824526077136397,68.24526077136397,20.128829940772206,87.61751302083334,0.29131937876766417,3.3480396270751953,640x480,1344x1008
467,0-3m,156465,0.16252402550261494,16.252402550261493,8.150446230062801,97.89921068609593,0.2925113125830422,3.3480396270751953,640x480,1344x1008
467,0-6m,287359,0.5988379898334433,59.88379898334433,17.800220657328968,85.52646689332856,0.2925113125830422,3.3480396270751953,640x480,1344x1008
467,0-10m,307200,0.5823530101368669,58.235301013686694,16.97131848280753,86.43782552083333,0.2925113125830422,3.3480396270751953,640x480,1344x1008
468,0-3m,217509,0.3608190072967264,36.08190072967264,20.159152763801526,74.83690330055308,0.28518974029848676,3.3480396270751953,640x480,1344x1008
468,0-6m,291794,0.45852872153628854,45.85287215362885,19.278869153538505,80.63428309012522,0.28518974029848676,3.3480396270751953,640x480,1344x1008
468,0-10m,307200,0.5845215714848988,58.45215714848988,19.975990031487363,77.05143229166667,0.28518974029848676,3.3480396270751953,640x480,1344x1008
469,0-3m,136351,0.20419625561811441,20.41962556181144,11.467686558922448,84.8934001217446,0.29015771116183264,3.3480396270751953,640x480,1344x1008
469,0-6m,307200,0.19221045307718063,19.22104530771806,7.967795204437168,92.53841145833334,0.29015771116183264,3.3480396270751953,640x480,1344x1008
469,0-10m,307200,0.19221045307718063,19.22104530771806,7.967795204437168,92.53841145833334,0.29015771116183264,3.3480396270751953,640x480,1344x1008
470,0-3m,215037,0.23393697991261148,23.39369799126115,15.026784484997032,93.57691932086107,0.29130748938733825,3.3480396270751953,640x480,1344x1008
470,0-6m,307200,0.234077814569852,23.407781456985198,12.708105604390349,95.009765625,0.29130748938733825,3.3480396270751953,640x480,1344x1008
